"date","geography","geography code","Religion (detailed): Total: All Usual Residents","Religion (detailed): Christian","Religion (detailed): Buddhist","Religion (detailed): Hindu","Religion (detailed): Jewish","Religion (detailed): Muslim","Religion (detailed): Sikh","Religion (detailed): No religion","Religion (detailed): No religion: Agnostic","Religion (detailed): No religion: Atheist","Religion (detailed): No religion: Free Thinker","Religion (detailed): No religion: Humanist","Religion (detailed): No religion: No religion","Religion (detailed): No religion: Realist","Religion (detailed): Other religion","Religion (detailed): Other religion: Alevi","Religion (detailed): Other religion: Animism","Religion (detailed): Other religion: Baha'i","Religion (detailed): Other religion: Believe in God","Religion (detailed): Other religion: Brahma Kumari","Religion (detailed): Other religion: Chinese Religion","Religion (detailed): Other religion: Church of All Religion","Religion (detailed): Other religion: Confucianist","Religion (detailed): Other religion: Deist","Religion (detailed): Other religion: Druid","Religion (detailed): Other religion: Druze","Religion (detailed): Other religion: Eckankar","Religion (detailed): Other religion: Heathen","Religion (detailed): Other religion: Jain","Religion (detailed): Other religion: Mixed Religion","Religion (detailed): Other religion: Mysticism","Religion (detailed): Other religion: Native American Church","Religion (detailed): Other religion: New Age","Religion (detailed): Other religion: Occult","Religion (detailed): Other religion: Other religions","Religion (detailed): Other religion: Own Belief System","Religion (detailed): Other religion: Pagan","Religion (detailed): Other religion: Pantheism","Religion (detailed): Other religion: Rastafarian","Religion (detailed): Other religion: Ravidassia","Religion (detailed): Other religion: Reconstructionist","Religion (detailed): Other religion: Satanism","Religion (detailed): Other religion: Scientology","Religion (detailed): Other religion: Shamanism","Religion (detailed): Other religion: Shintoism","Religion (detailed): Other religion: Spiritual","Religion (detailed): Other religion: Spiritualist","Religion (detailed): Other religion: Taoist","Religion (detailed): Other religion: Theism","Religion (detailed): Other religion: Thelemite","Religion (detailed): Other religion: Traditional African Religion","Religion (detailed): Other religion: Unification Church","Religion (detailed): Other religion: Universalist","Religion (detailed): Other religion: Valmiki","Religion (detailed): Other religion: Vodun","Religion (detailed): Other religion: Wicca","Religion (detailed): Other religion: Witchcraft","Religion (detailed): Other religion: Yazidi","Religion (detailed): Other religion: Zoroastrian","Religion (detailed): Religion not stated"
2021,"Haringey 022","E02000418",5429,1677,31,58,290,193,47,2699,1,3,0,4,2691,0,84,29,0,0,0,0,0,0,0,0,0,0,0,1,10,13,0,0,0,0,9,0,5,0,1,0,0,0,0,0,0,9,3,1,0,0,0,0,0,0,0,0,0,0,3,350
2021,"Haringey 023","E02000419",8735,3305,102,168,70,1075,18,3206,12,4,0,2,3188,0,137,68,0,4,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,1,18,0,10,0,4,0,0,0,0,0,0,9,4,1,0,0,0,0,1,0,0,1,0,0,1,654
2021,"Haringey 024","E02000420",7989,3454,114,73,35,1159,14,2233,7,5,0,1,2220,0,215,137,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,37,0,6,0,5,0,0,0,0,1,0,17,1,1,0,0,1,0,0,0,0,1,0,0,2,692
2021,"Haringey 025","E02000421",8512,3867,91,69,63,1351,8,2082,4,1,0,0,2077,0,370,283,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,32,3,10,4,8,0,0,3,0,0,1,11,3,2,0,0,0,0,0,0,0,1,1,0,2,611
2021,"Haringey 026","E02000422",7458,3238,51,103,55,1213,20,1893,6,1,0,2,1884,0,222,161,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,5,0,9,0,2,2,0,0,0,13,3,0,0,0,0,0,0,0,0,1,0,0,2,663
2021,"Haringey 027","E02000423",6905,2407,56,146,114,983,22,2547,10,3,0,2,2532,0,112,47,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,22,0,5,4,15,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,518
2021,"Haringey 028","E02000424",6757,2065,39,34,192,445,27,3375,23,5,0,0,3347,0,97,52,0,2,1,0,0,0,0,0,0,2,0,0,3,4,0,0,0,1,13,0,5,0,3,0,1,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,483
2021,"Haringey 029","E02000425",8171,1868,33,33,3710,517,45,703,0,0,0,0,700,3,85,43,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,30,0,1,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1177
2021,"Haringey 030","E02000426",6493,2221,48,160,700,344,27,2429,5,3,0,2,2419,0,61,22,0,3,1,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,7,0,5,0,1,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,1,0,0,4,503
2021,"Haringey 031","E02000427",6623,2253,63,101,66,653,18,2909,12,6,0,4,2887,0,96,62,0,1,0,1,0,0,0,0,1,0,0,0,3,2,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,464
2021,"Haringey 032","E02000428",8435,3072,75,55,537,1280,27,2425,12,2,0,0,2411,0,240,171,0,2,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,13,0,12,1,8,0,0,2,0,0,0,12,3,1,0,0,0,0,0,0,1,2,1,0,2,724
2021,"Haringey 033","E02000429",6790,2201,65,103,356,249,31,3117,10,2,0,3,3102,0,74,24,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,18,0,9,3,1,0,0,0,0,0,0,11,3,0,1,0,0,0,0,0,0,0,0,0,0,594
2021,"Haringey 034","E02000430",6920,2079,53,55,235,269,5,3601,9,3,0,1,3588,0,83,21,0,2,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,21,0,4,3,2,0,0,3,0,0,3,14,3,0,0,0,0,0,0,0,0,1,0,0,0,540
2021,"Haringey 035","E02000431",5851,1939,51,82,312,188,15,2705,11,5,0,6,2683,0,70,8,1,1,0,0,0,0,0,2,0,0,0,0,5,3,0,0,0,0,19,0,3,4,0,0,0,0,0,1,0,15,2,2,0,0,0,0,0,0,0,2,0,0,2,489
2021,"Haringey 036","E02000432",6121,1897,47,39,90,465,10,3040,12,3,0,5,3020,0,123,69,0,2,0,0,1,0,0,0,0,0,0,0,6,5,0,0,0,0,7,0,3,0,2,0,0,2,0,0,0,15,2,3,0,0,0,0,1,0,0,1,1,0,3,410
2021,"Harrow 001","E02000433",8597,2146,43,1516,1780,1258,38,820,1,2,0,2,815,0,365,5,0,6,1,0,0,0,0,0,0,0,1,0,324,3,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,631
2021,"Harrow 002","E02000434",9850,2671,86,2087,1309,1455,87,1007,4,2,0,5,996,0,464,1,0,2,1,0,0,0,0,0,0,0,1,0,407,6,2,0,0,0,14,0,3,0,2,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,1,0,11,684
2021,"Harrow 003","E02000435",8195,2331,52,1582,741,1784,38,841,2,3,0,1,835,0,345,9,0,1,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,22,0,1,1,2,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,481
2021,"Harrow 004","E02000436",5759,1676,36,1616,418,686,99,623,2,2,0,0,619,0,285,5,0,2,0,0,0,0,0,0,0,0,0,0,246,11,0,0,0,0,11,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,320
2021,"Harrow 005","E02000437",8758,3627,65,1620,237,1528,70,879,4,2,0,2,871,0,199,1,0,1,0,1,0,0,0,0,0,0,0,0,153,3,0,0,0,0,16,1,0,0,0,0,0,0,0,2,0,5,4,0,0,0,4,0,0,0,0,0,0,0,8,533
2021,"Harrow 006","E02000438",8545,2815,104,1644,347,1630,73,1160,3,0,1,1,1155,0,232,5,1,0,0,0,0,0,0,2,0,0,1,0,177,12,0,0,0,0,11,0,4,0,1,0,0,0,0,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,4,540
2021,"Harrow 007","E02000439",9267,3811,83,2053,96,1578,65,715,2,0,0,0,713,0,265,0,0,4,0,1,0,0,0,1,0,0,0,0,223,3,0,0,0,0,23,1,4,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,601
2021,"Harrow 008","E02000440",9605,2909,84,3158,472,1121,80,726,6,1,0,0,719,0,525,0,0,0,1,0,0,0,0,0,0,0,0,0,484,13,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,5,530
2021,"Harrow 009","E02000441",7485,2271,50,1743,275,1334,107,1129,7,1,0,0,1121,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,138,5,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,2,399
2021,"Harrow 010","E02000442",9584,3457,111,3272,25,1575,35,422,2,0,0,0,420,0,193,1,0,0,0,0,0,0,0,0,0,0,2,1,159,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,6,494
2021,"Harrow 011","E02000443",10747,3980,105,2021,18,2933,46,941,2,0,0,0,939,0,116,2,0,1,2,0,0,0,0,0,0,0,0,0,78,3,0,0,0,0,6,1,1,0,1,0,0,0,0,4,0,7,4,1,0,0,0,0,0,0,0,1,0,0,4,587
2021,"Harrow 012","E02000444",8717,2913,60,3228,118,1056,32,392,3,0,0,0,389,0,489,1,0,0,1,0,0,0,0,0,0,0,0,1,452,8,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,6,429
2021,"Harrow 013","E02000445",11769,4779,142,2302,51,2187,57,1015,3,1,0,0,1011,0,155,2,0,0,0,0,0,0,0,0,0,0,0,0,111,4,0,0,0,0,20,1,2,0,2,0,0,0,0,2,0,3,2,0,0,0,0,4,0,0,0,0,0,0,2,1081
2021,"Harrow 015","E02000447",8190,2543,90,2406,44,1128,189,1016,3,1,0,1,1011,0,298,1,0,1,0,0,0,0,0,0,0,0,0,0,239,6,0,0,0,0,32,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,9,476
2021,"Harrow 016","E02000448",7071,2465,172,1269,473,600,115,1347,5,2,0,2,1338,0,182,0,0,9,0,0,0,0,0,0,0,0,0,0,116,10,0,0,0,0,20,0,3,0,0,1,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,3,12,448
2021,"Harrow 017","E02000449",8292,2896,75,3183,21,973,41,442,0,0,0,0,442,0,226,0,0,0,0,3,0,0,0,0,0,0,0,2,194,4,0,0,0,0,12,0,2,0,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,435
2021,"Harrow 019","E02000451",6713,2322,56,2024,76,734,150,778,3,0,0,0,775,0,216,3,0,0,0,2,3,0,0,0,0,0,0,0,178,7,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,5,357
2021,"Harrow 020","E02000452",9501,3603,137,1542,64,2049,52,1289,6,3,0,1,1279,0,157,6,0,1,0,0,0,0,0,0,0,0,0,0,122,3,0,0,0,0,14,0,0,0,0,0,0,1,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0,0,2,608
2021,"Harrow 021","E02000453",8390,3019,56,1800,42,1392,100,1241,4,3,0,3,1231,0,211,4,0,1,0,0,0,0,0,0,0,0,0,0,149,11,0,0,0,0,19,0,4,0,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,2,0,0,11,529
2021,"Harrow 022","E02000454",7336,2263,104,2196,185,618,149,1118,3,0,0,3,1112,0,241,0,0,2,1,0,0,0,0,0,0,0,0,0,175,15,0,0,0,0,16,0,1,0,0,0,0,0,0,3,1,11,7,0,0,0,0,0,0,0,0,1,0,0,8,462
2021,"Harrow 023","E02000455",11670,4161,155,2676,101,1849,156,1526,4,4,0,0,1518,0,289,10,0,7,3,0,0,0,0,1,0,0,0,0,224,4,0,0,0,0,19,0,2,2,3,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,1,0,0,6,757
2021,"Harrow 024","E02000456",7823,2749,52,1589,26,1324,73,1409,2,1,0,3,1403,0,118,0,0,4,0,0,0,0,0,0,0,0,0,0,98,2,0,0,1,0,6,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,483
2021,"Harrow 025","E02000457",7057,2303,77,2198,74,1017,135,779,4,0,0,0,775,0,111,0,0,4,0,2,0,0,0,0,0,0,0,0,60,6,0,0,0,0,7,0,2,1,2,0,0,0,0,9,0,2,4,3,0,0,0,0,0,0,0,0,0,0,9,363
2021,"Harrow 027","E02000459",9322,3614,165,2092,30,1893,64,881,1,1,0,1,878,0,154,2,0,1,0,0,0,0,0,0,1,1,0,0,67,8,0,0,0,0,18,0,3,0,1,0,0,0,0,35,0,5,5,0,0,0,1,0,0,0,0,0,0,0,6,429
2021,"Harrow 028","E02000460",7312,2123,107,2127,27,1599,77,785,1,0,0,1,783,0,84,0,0,0,0,0,0,0,1,1,0,0,0,0,47,1,0,0,0,0,19,0,1,0,0,0,0,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,383
2021,"Harrow 029","E02000461",7287,2967,68,1138,111,969,118,1340,8,3,0,0,1329,0,96,1,0,0,0,0,1,0,0,0,0,0,1,0,46,3,0,0,0,0,15,0,4,0,0,0,0,1,1,4,1,2,3,1,0,0,0,0,0,0,1,0,1,0,10,480
2021,"Harrow 030","E02000462",6981,2342,168,2018,19,1153,106,652,1,2,0,0,649,0,153,0,0,0,1,0,0,0,0,0,1,0,0,0,83,1,0,0,0,0,6,0,3,0,1,0,0,0,0,52,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,370
2021,"Harrow 031","E02000463",8707,2851,148,2653,17,1447,96,941,2,1,0,1,937,0,101,9,0,1,0,0,0,0,0,0,0,0,0,0,55,7,0,0,0,0,7,0,3,0,2,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,4,0,0,6,453
2021,"Havering 001","E02000464",7756,3928,29,136,56,391,44,2706,0,1,0,0,2705,0,39,14,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,9,0,3,0,2,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,427
2021,"Havering 002","E02000465",9346,4587,41,318,18,428,92,3257,2,0,0,0,3255,0,44,0,0,2,0,1,0,0,0,0,0,0,0,0,9,7,0,0,0,0,2,0,7,0,1,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,6,0,0,0,561
2021,"Havering 003","E02000466",9067,4509,32,119,129,512,91,3095,5,1,0,1,3088,0,34,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,5,0,0,3,2,1,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,546
2021,"Havering 004","E02000467",11453,5501,38,124,26,749,82,4318,10,1,0,2,4305,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,24,0,25,0,1,0,0,2,0,6,0,4,1,1,0,0,2,0,0,0,0,1,0,0,0,545
2021,"Havering 005","E02000468",8648,4375,23,182,163,583,176,2660,1,0,0,1,2658,0,32,4,0,4,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,8,1,1,0,1,2,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,454
2021,"Havering 006","E02000469",7283,3877,42,137,32,490,61,2221,2,0,0,1,2218,0,40,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,17,0,7,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,383
2021,"Havering 007","E02000470",9779,4878,55,269,37,400,151,3394,2,3,0,3,3386,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,563
2021,"Havering 008","E02000471",7820,4404,27,192,97,414,202,2060,3,1,0,1,2055,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,401
2021,"Havering 009","E02000472",9475,4924,52,270,104,726,222,2565,5,1,0,2,2557,0,46,10,0,2,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,0,5,0,0,0,0,0,0,4,0,3,5,0,0,0,1,0,0,0,0,2,0,0,0,566
2021,"Havering 010","E02000473",10492,5226,49,468,71,517,243,3358,1,2,0,0,3355,0,32,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,13,1,3,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,528
2021,"Havering 011","E02000474",9185,4555,36,211,53,853,176,2747,0,2,0,0,2745,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,6,0,1,0,0,2,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,3,524
2021,"Havering 012","E02000475",9612,4935,35,414,60,479,321,2749,3,2,0,0,2744,0,51,2,0,1,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,6,0,4,0,0,8,2,1,0,0,0,4,10,0,0,0,0,0,0,0,0,1,0,0,0,568
2021,"Havering 013","E02000476",9360,4774,65,312,32,851,125,2624,9,1,0,3,2611,0,49,0,0,3,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,15,0,8,0,0,2,0,0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,1,528
2021,"Havering 014","E02000477",9536,5010,29,279,42,355,211,3079,1,3,0,3,3072,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,8,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,507
2021,"Havering 015","E02000478",5990,2850,35,504,10,461,662,1179,0,0,0,0,1179,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,277
2021,"Havering 016","E02000479",9444,4424,43,218,32,879,101,3038,4,2,0,2,3030,0,53,0,3,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,11,1,0,0,1,0,0,0,1,8,10,0,0,0,0,0,0,0,0,2,1,0,0,656
2021,"Havering 017","E02000480",13847,6730,101,461,25,1903,272,3481,4,3,0,0,3474,0,49,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,16,0,8,0,0,3,0,3,0,1,0,2,4,1,0,0,0,0,0,2,0,2,0,0,0,825
2021,"Havering 018","E02000481",8235,4846,26,70,24,131,56,2610,3,0,0,0,2607,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,5,0,7,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,3,445
2021,"Havering 019","E02000482",6586,4068,31,112,31,104,64,1792,4,2,0,1,1785,0,27,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,7,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,357
2021,"Havering 020","E02000483",8001,4266,37,135,28,232,60,2757,3,1,0,0,2753,0,38,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,8,0,10,0,1,4,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,448
2021,"Havering 021","E02000484",8493,4761,14,192,42,381,196,2443,0,4,0,0,2439,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,6,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,441
2021,"Havering 022","E02000485",8470,4811,30,136,23,248,40,2713,2,1,0,1,2709,0,38,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,8,0,11,0,1,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,431
2021,"Havering 023","E02000486",7354,3973,32,191,21,346,58,2285,2,2,0,0,2281,0,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,435
2021,"Havering 024","E02000487",7911,5104,19,67,36,95,63,2146,2,0,0,0,2144,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,362
2021,"Havering 025","E02000488",7580,4291,21,163,35,213,70,2320,1,2,0,0,2317,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,12,0,13,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,428
2021,"Havering 026","E02000489",8633,4492,32,201,18,612,128,2587,3,1,0,2,2581,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8,0,5,1,0,0,1,0,0,4,1,6,3,2,0,0,0,0,0,0,0,0,0,0,0,528
2021,"Havering 027","E02000490",8469,4385,37,129,16,589,63,2724,7,0,0,0,2717,0,41,2,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,0,0,0,7,0,7,0,0,5,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,2,0,0,0,485
2021,"Havering 028","E02000491",10641,5220,36,183,16,1199,86,3307,3,4,0,0,3300,0,41,1,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,10,0,3,0,0,1,1,4,0,0,0,4,6,0,0,0,0,0,0,0,0,1,0,0,0,553
2021,"Havering 029","E02000492",6831,3609,13,78,16,405,136,2163,2,1,0,0,2160,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,3,0,0,0,390
2021,"Havering 030","E02000493",6738,3450,25,179,9,589,242,1866,2,0,0,3,1861,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6,0,1,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,354
2021,"Hillingdon 001","E02000494",7959,2494,74,1953,413,828,223,1208,0,3,0,4,1201,0,273,0,0,2,0,0,0,0,0,0,0,0,0,0,212,9,0,0,1,0,19,0,3,0,1,0,0,1,0,1,0,4,6,0,0,0,0,0,0,0,0,2,0,0,12,493
2021,"Hillingdon 002","E02000495",10420,4400,135,1546,236,1074,124,2145,7,2,0,0,2136,0,180,0,0,1,2,0,0,0,0,0,0,3,0,0,124,8,0,0,0,0,8,3,5,0,0,0,0,1,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,9,580
2021,"Hillingdon 003","E02000496",7801,4056,24,285,60,242,71,2506,5,2,0,0,2499,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,7,0,7,0,0,7,0,1,0,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,503
2021,"Hillingdon 004","E02000497",9517,3895,57,1321,114,773,163,2420,2,0,0,4,2414,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,91,7,0,0,0,0,9,0,7,0,1,5,1,0,3,0,0,6,2,5,0,0,0,0,0,0,0,1,0,0,12,624
2021,"Hillingdon 005","E02000498",6382,3428,37,402,17,263,85,1708,4,0,0,1,1703,0,65,0,0,0,0,0,0,0,0,0,0,4,0,0,24,5,0,0,0,0,18,0,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,377
2021,"Hillingdon 006","E02000499",7727,3433,60,1254,93,569,144,1678,2,0,0,2,1674,0,96,0,0,5,0,0,0,0,0,0,0,0,0,0,39,12,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,15,400
2021,"Hillingdon 007","E02000500",8278,4386,59,792,54,515,146,1837,5,2,0,1,1829,0,68,0,0,1,1,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,9,0,5,0,0,0,0,0,0,13,0,2,4,0,0,0,0,0,0,0,0,2,0,0,3,421
2021,"Hillingdon 008","E02000501",8476,4186,72,934,49,477,126,2066,4,2,0,1,2059,0,78,0,0,1,0,0,0,0,0,0,0,0,0,0,38,8,0,0,0,0,7,0,7,0,0,2,0,0,0,0,0,6,4,1,0,0,0,0,0,1,0,0,0,0,3,488
2021,"Hillingdon 009","E02000502",8931,4272,67,837,32,670,193,2299,5,1,0,2,2291,0,102,2,1,0,0,0,0,0,0,0,0,0,0,1,24,6,0,0,3,0,15,1,10,0,0,4,0,0,0,24,0,3,5,0,0,0,0,0,0,0,0,1,0,0,2,459
2021,"Hillingdon 010","E02000503",8690,4334,78,695,6,531,117,2365,3,3,0,0,2359,0,63,0,0,2,1,0,0,0,0,0,0,0,0,0,27,9,0,0,0,0,9,0,3,0,1,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,2,0,0,0,501
2021,"Hillingdon 011","E02000504",7644,3714,46,728,29,402,351,1905,3,1,0,0,1901,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,3,0,1,0,0,0,431
2021,"Hillingdon 013","E02000506",7961,3132,37,864,25,830,985,1560,6,2,0,2,1550,0,55,1,0,0,0,0,0,0,0,0,0,0,2,0,31,3,0,0,0,0,6,0,3,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,473
2021,"Hillingdon 014","E02000507",8241,3561,57,855,13,951,544,1699,3,2,0,0,1694,0,62,0,0,0,0,0,0,0,0,1,0,0,0,0,25,7,0,0,0,0,8,0,4,0,0,7,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,5,499
2021,"Hillingdon 015","E02000508",11943,4391,124,969,10,1782,362,3151,12,0,0,1,3138,0,114,2,0,0,1,0,0,0,0,0,0,4,0,0,18,6,0,0,0,0,25,2,10,0,1,8,0,0,0,11,1,8,10,0,0,0,1,0,0,0,0,2,1,0,3,1040
2021,"Hillingdon 016","E02000509",10558,4201,109,539,21,1780,198,2636,8,3,0,2,2623,0,81,8,0,1,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,22,0,6,0,0,7,0,0,0,6,0,11,3,2,0,0,0,0,0,0,0,0,0,0,2,993
2021,"Hillingdon 017","E02000510",9115,3775,102,791,24,1301,771,1845,3,3,0,1,1838,0,34,4,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0,0,0,0,1,0,2,0,2,10,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,472
2021,"Hillingdon 018","E02000511",9933,3631,44,1282,11,1467,1560,1373,3,0,0,2,1368,0,67,0,0,0,3,0,0,0,0,1,0,0,0,1,10,8,0,0,0,0,6,1,2,0,2,20,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,2,0,0,4,498
2021,"Hillingdon 019","E02000512",8820,3241,77,756,5,1713,733,1755,4,3,0,0,1748,0,53,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,2,4,0,2,7,0,0,0,6,0,3,6,0,0,0,0,0,0,0,0,0,0,0,1,487
